病理性脱发,症状体征
腹膜后腔液体渗病,疾病
微血管心绞痛,症状体征
结膜干燥症,疾病
膝关节肿大,症状体征
砷中毒,疾病
亮菌甲素片,药物
小儿急性气管支气管炎,疾病
临产后俯屈不良,症状体征
髓核脱水,症状体征
复方鱼腥草片,药物
神应养真丹,治疗
小支气管粘膜水肿,症状体征
肺气压伤,症状体征
色素沉着与色素减退,症状体征
全血硒,英文名称
葡萄糖酸亚铁胶囊,药物
谷维素片,药物
工业中毒所致的精神障碍,疾病
非特异性间质肺炎,疾病
维胺酯胶丸,药物
结肠黑变,症状体征
硝酸异山梨酯片,药物
进食异常,症状体征
劳累后遗精,症状体征
异美汀,药物
粘液性水肿面容,症状体征
甲硝唑乳膏,药物
三氟拉嗪,药物
骨痛,症状体征
枇杷止咳胶囊,药物
小柴胡片,药物
铁染色,实验室检查,检查
乳酸与丙酮酸比值,诊疗,检查
回吸性涕血,症状体征
胸骨骨折,疾病
内脏出血,症状体征
止眩安神颗粒,药物
拉米夫定片,药物
指(趾)和小腿出现痉挛及隐痛,症状体征
川崎病,疾病
慢性筛窦炎,疾病
眦部缺损或眦缺损,症状体征
囟门闭合晚,症状体征
奇孔古尼亚病毒性疾病,英文名称
左羟丙哌嗪口服溶液,药物
速效牛黄丸,药物
比托特罗,药物
链球菌坏死,疾病
髓质增生,症状体征
喘嗽宁胶囊,药物
卡尼汀,药物
纯阳正气丸,药物
眨眼不止,症状体征
桡神经感觉支卡压,疾病
咽部创伤,疾病
急性脓肿,疾病
苯扎溴铵溶液,药物
氧雄龙,药物
梅毒肾病,疾病
脊髓海绵状血管瘤,疾病
复脉定颗粒,药物
接骨七厘胶囊,药物
雷贝拉唑钠,药物
疤痕止痒软化乳膏,药物
绿脓杆菌,病因,疾病
双醋炔诺醇,药物
恩屈嗪,药物
内眦赘皮,疾病
前列腺分泌物含有许多脓缩细胞,症状体征
百宝丹胶囊,药物
脉压差低,症状体征
复方氟尿嘧啶乳,药物
乙肝益气解郁冲剂,药物
消栓通络颗粒,药物
胸椎后纵韧带骨化症,疾病
鲨肝醇,药物
小儿脑积水,疾病
润通丸,药物
色汗,症状体征
金黄色葡萄球菌脑膜炎,疾病
注射用替加氟,药物
原发性肝癌,疾病
膈麻痹,同义词
愈风宁心片,药物
指甲呈现青紫色,症状体征
复方金蒲片,药物
醋酸钙片,药物
平滑骨肉瘤,疾病
黄藤素栓,药物
红粉,药物
活络油,药物
养阴口香合剂,药物
盐酸特拉唑嗪片,药物
注射用葡醛酸钠,药物
沙棘油软胶囊,药物
维丙胺胶囊,药物
小儿真菌性肺炎,疾病
风湿性边缘性红斑,疾病
司他夫定片,药物
眼睑皮脂腺癌,疾病
眼眶淀粉样变性,疾病
复方阿苯达唑片,药物
感染诱发昏迷,症状体征
小腿肌肉萎缩,症状体征
抗巨细胞病毒IgM抗体,诊疗
吞咽干食物时胸骨后有阻塞感或钝痛,症状体征
头孢雷特,药物
宫颈软,症状体征
目赤,疾病,症状体征
阿立哌唑,药物
长春西汀氯化钠注射液,药物
复方银翘氨酚维C片,药物
盐酸环丙沙星栓,药物
创伤性肩关节前脱位,疾病
原发性皮肤结核综合征,疾病
安康颗粒,药物
脓痰,症状体征
脸部大小不一,症状体征
半夏糖浆,药物
十香丸,药物
婴儿出牙延迟,症状体征
格列美脲片,药物
重组人粒细胞巨噬细胞集落刺激因子,药物
皮肤巩膜黄染,症状体征
海马多鞭丸,药物
小步态,症状体征
无活动性结核病灶,症状体征
总甲状腺素,实验室检查,检查
糖尿病心肌病,疾病
盐酸妥拉唑林,成份,药物
鼠李铋镁片,药物
盐酸西替利嗪分散片,药物
突发性右上腹绞痛,症状体征
新生儿呼吸窘迫综合征,疾病
清血内消丸,药物
先天性视网膜劈裂症,疾病
伐地那非,治疗
莪术油,成份,药物
酞丁安乳膏,药物
语言发育迟缓,疾病,症状体征
小儿视网膜色素变性肥胖多指综合征,疾病
眼眶内海绵状血管瘤,疾病
三磷酸胞苷二钠,药物
五水头孢唑林钠,成份
特布他林,药物
木糖,药物
保婴丹,药物
阴道内胚窦瘤,疾病
童宝乐片,药物
不换金正气散,药物
康妇灵胶囊,药物
维生素B12片,药物
蔓状血管瘤,疾病
罂粟碱,药物
藏毛囊肿,英文名称
单组分猪胰岛素,药物
扑尔伪麻片,药物
毛细血管或静脉血栓形成,疾病
小脑畸形,症状体征
士的宁,药物
腰骶部酸痛,症状体征
心脉隆注射液,药物
强肝片,药物
尿乳糖,诊疗
女性性早熟,疾病
葡萄球菌类毒素,药物
神经性呕吐,疾病
肱骨内上髁炎,疾病
复方岩白菜素片,药物
儿童退缩行为,症状体征
盐酸麻黄碱注射液,药物
百花定喘丸,药物
传导性耳鸣,症状体征
瞀瘛,疾病
烧伤后肺水肿,疾病
现实解体,症状体征
益髓颗粒,药物
小儿清解颗粒,药物
情绪性疲劳,症状体征
先天性无虹膜,疾病
加味逍遥片,药物
胰岛细胞抗体,诊疗,疾病
奥沙西泮片,药物
反复感染,症状体征
关节囊松弛,疾病,症状体征
持续性腰痛伴有晨僵,症状体征
眼白蓝灰色或黑色斑点,症状体征
跌打生骨颗粒,药物
复方羊肝丸,药物
苯甲酸钠咖啡因,药物
巩膜炎,疾病
吸附白喉破伤风联合疫苗(成人及青少年用),药物
胆道感染,疾病,症状体征
十八味人参补气膏,药物
异位急性阑尾炎,疾病
热痹,疾病
维生素E胶丸,药物
消旋卡多曲颗粒,药物
上半身代偿性多汗症,症状体征
月白珍珠散,药物
环酯红霉素片,药物
猴耳环消炎颗粒,药物
小儿止泻灵胶囊,药物
阵发性冷性血红蛋白尿,疾病
胆囊的超敏反应,症状体征
拇指三节,症状体征
睡眠中周期性腿动,症状体征
腹壁硬纤维瘤,疾病
低枸橼酸尿,症状体征
氧氟沙星注射液,药物
冠心康片,药物
始基囊肿,疾病
气管及支气管发育障碍,疾病
乳酸性酸中毒,疾病
小儿柴桂退热口服液,药物
主动脉环扩张,症状体征
新生儿化脓性脑膜炎,疾病
下背部痛,疾病
手术后膈疝,疾病
小儿疱疹性角膜结膜炎,疾病
葛根素氯化钠注射液,药物
盐酸多塞平注射液,药物
牛黄上清胶囊,药物
利巴韦林颗粒,药物
小儿生理性贫血,症状体征
透骨灵橡胶膏,药物
盐酸头孢他美酯片,药物
纤维结合蛋白,实验室检查
冬白梅片,药物
凝血障碍,症状体征
滑膜增厚,症状体征
毛囊皮脂腺囊性错构瘤,疾病
颞下颌关节脱位,疾病
比生群,药物
小儿马方综合征,疾病
视盘倾斜,症状体征
注射用胰激肽原酶,药物
三七伤药片,药物
植物神经功能障碍,症状体征
复方蒲公英注射液,药物
升提颗粒,药物
藿胆丸,药物
阿洛西林,药物
转移性肝癌,疾病
消旋山莨菪碱,成份,药物
注射用盐酸硫必利,药物
骨样骨瘤,疾病
甘芍消渴片,药物
蛛网膜下腔出血,症状体征
单纯疱疹病毒,病因,疾病
伴高血压,症状体征
急性结石性胆囊炎,疾病
盐酸左氧氟沙星,成份,药物
血小板ATP释放试验,诊疗
小儿尿道下裂,疾病
支气管发育不全,疾病
异米尼尔,药物
纵膈肿瘤,疾病
五加参颗粒,药物
调胃舒肝丸,药物
盐酸氟西泮胶囊,药物
乙型肝炎表面抗体,诊疗
反射性腰痛,症状体征
小儿结核性心包炎,疾病
复方紫龙片,药物
全天麻胶囊,药物
膜性结膜炎,疾病
盆腔肿块,症状体征
复方乳酸软膏,药物
磷酸氢钙,成份,药物
外阴梅克尔细胞癌,疾病
加利福尼亚脑炎,疾病
肌肉纤维震颤,症状体征
晕车,症状体征
肩峰骨折,疾病
急性非特异性睾丸炎,疾病
吲哚洛尔片,药物
氟氯西林钠,成份,药物
人格解体,症状体征
旋转隐斜,疾病
阻塞性肺气肿,疾病
脓毒症,疾病
注射用盐酸替罗非班,药物
尿道烧灼感,症状体征
肝加欣片,药物
额部白斑,症状体征
老年性眩晕,症状体征
猪苓多糖注射液,药物
糖尿病性肾病,疾病
EB病毒抗体,检查
扁平型骨盆,症状体征
颗粒细胞瘤,疾病
保持睡眠障碍性失眠,症状体征
氧化聚明胶,药物
胃溃疡,疾病
盐酸洛哌丁胺胶囊,药物
小儿双下肢蜷曲,症状体征
急性脑血管病,疾病,症状体征
偶氮蓝,药物
肝康宁片,药物
克痤隐酮凝胶,药物
乳头炎和乳晕炎,疾病
阿拉坦五味丸,药物
注射用顺铂,药物
曲帕胺,药物
翼状胬肉,疾病
手部肌腱损伤,疾病
妊娠时持续性腹痛或腰酸腰痛,症状体征
剥脱性皮炎型药疹,疾病
归脾丸浓缩丸,药物
过度通气综合征,疾病
吗啉胍,药物
肢端缺血,症状体征
膀胱刺激征,症状体征
中风,疾病
弗郎西丝菌肺炎,疾病
真菌中毒症,疾病
角弓反张,症状体征
小儿眼-耳-脊椎综合征,疾病
百癣夏塔热胶囊,药物
诺氟沙星滴眼液,药物
尼麦角林片,药物
类鼻疽,疾病
一时性便秘,症状体征
匐行性脉络膜炎,疾病
止嗽青果丸,药物
硝酸甘油溶液,药物
肠系膜上静脉血栓形成,疾病
异丙嗪胆汁片,药物
尿液雌酮,检查
气瘿,疾病
脊索瘤,疾病
口腔尖锐湿疣,疾病
婴儿吐奶,症状体征
易于产生病理嫉妒信念,症状体征
注射用头孢噻吩钠,药物
冷凝集素综合征,疾病
盐酸布替萘芬乳膏,药物
越鞠丸,药物
玫瑰糠疹,疾病
埃可病毒抗体,诊疗,检查
大活络丹,药物
经期浮肿,症状体征
突眼症,症状体征
癫痫的复杂部分性发作,症状体征
成人腹股沟斜疝,疾病
甘草酸二铵肠溶胶囊,药物
夏枯草胶囊,药物
匐行性脉络膜萎缩,疾病
泛影酸,成份,药物
氨基己酸注射液,药物
血管母细胞瘤,疾病
成瘾,症状体征
七叶皂苷钠,药物
小儿咳喘灵颗粒,药物
蝎螫伤,疾病
粉红色泡沫样痰,症状体征
正胃片,药物
硫酸奈替米星,成份,药物
干酵母片,药物
平安丸,药物
超量饮酒后两下肢突然出现痉挛和疼痛,症状体征
健儿散,药物
小颌,症状体征
二溴甘露醇,药物
双歧三联活菌,药物
柏子养心丸,药物
保胎无忧散,药物
降脂平口服液,药物
盐酸美司坦片,药物
奋乃静,药物,治疗
聚磺苯乙烯钠,药物
无症状性菌尿,症状体征
润肌皮肤膏,药物
小汗腺汗囊肿,疾病
面裂,疾病
排毒清脂胶囊,药物
油漆皮炎,疾病
丘疹性荨麻疹,疾病
气管阻塞,症状体征
萘普生片,英文名称,药物
快速血浆反应素环状卡片试验,诊疗,检查
氟卡尼,药物
小儿肥胖症,疾病
急性糜烂性胃炎,疾病
妇科十味片,药物
眼面痛,症状体征
睾丸触痛,症状体征
八味肉桂胶囊,药物
产气肠杆菌,症状体征
乳腺导管瘤,疾病
乙型溶血性链球菌,病因
注射用更昔洛韦,药物
司帕沙星片,药物
鱼鳞病,疾病
溶组织内阿米巴病,疾病
卵巢两性母细胞瘤,疾病
环吡酮胺乳膏,药物
野靛碱,药物
溃疡分泌物恶臭,症状体征
磷酸哌嗪片,药物
富马酸亚铁颗粒,药物
糖类皮质激素分泌过多,症状体征
牙内吸收,疾病
老年肺炎,疾病
百贝益肺胶囊,药物
小脑脑桥角脑膜瘤,疾病
胆酸,治疗
左、右腰腹痛,症状
一侧胸廓塌陷,症状体征
福尔马林中毒,疾病
颈部皱纹多,症状体征
丹葶肺心颗粒,药物
甲磺酸氨氯地平片,药物
黄枣颗粒,药物
类风湿关节炎,疾病
多囊卵巢综合征,疾病
健康线异常,症状体征
良园枇杷叶膏,药物
心胃止痛胶囊,药物
消白软膏,药物
磷酸川芎嗪氯化钠注射液,药物
头孢丙烯咀嚼片,药物
老年人骨髓增生异常综合征,疾病
葡甘聚糖胶囊,药物
泛酸钙,成份,药物
粪量,诊疗
噻康唑,治疗
硫普罗宁,药物
晶状体混浊,症状体征
食管重复畸形,疾病
清火栀麦片,药物
小儿脉络丛乳头状瘤,疾病
托氟沙星,药物
血清球蛋白,实验室检查,检查
嗜酸细胞增多性复发性肉芽肿皮炎,疾病
巩膜外层炎,症状体征
重组人干扰素,成份
四环素醋酸可的松眼膏,药物
高度膨胀的毛细血管襻,症状体征
三乌胶丸,药物
硫酸西索米星注射液,药物
咽部异物,疾病
抗麸质抗体,诊疗
去氢胆酸,药物
马来酸麦角新碱注射液,药物
强力枇杷露(炼蜜),药物
异山梨醇,药物
龙血竭片,药物
布康唑,药物
下肢短缩,症状体征
乌鸡白凤胶囊,药物
尿液去甲肾上腺素,诊疗,检查
龟甲养阴片,药物
盐酸洛美沙星片,药物
大骨节病,疾病
慢性纵隔炎,疾病
苄星青霉素,药物,治疗
尿沉渣细胞学,检查
急性肺源性心脏病,疾病
根尖脓肿,疾病
老年人溶血性贫血,疾病
多腺体缺陷综合征,疾病
声带老化,症状体征
胃寒疼痛,症状体征
华法林,药物,治疗
双氯灭痛,药物
醋酸苯汞,药物
复方鱼腥草软胶囊,药物
缺血性结肠炎,疾病
大山楂丸,药物
镇咳宁糖浆,药物
右归丸,药物,治疗
无汗腺导管角质护膜分化,症状体征
脊柱畸形,疾病
小儿皱梅腹综合征,疾病
诺氟沙星药膜,药物
更年期综合征,疾病
膝关节软弱无力,症状体征
铝骨病,疾病
健胃十味丸,药物
肾盏变钝,症状体征
妇宝冲剂,药物
导赤丸,药物
正中菱形舌炎,疾病
消渴康颗粒,药物
阿氯米松,药物
局限型间皮瘤,疾病
小儿声带损伤,症状体征
膀胱瘘,疾病
感染性流产,症状体征
金参润喉合剂,药物
呼吸减慢而不规则,症状体征
舒秘胶囊,药物
鼻咽肉瘤,疾病
指、趾甲显现苍白痕或脱落,症状
卵巢纤维瘤,疾病
鹿茸洋参片,药物
盐酸特比萘芬阴道泡腾片,药物
那法瑞林,药物
复方氨维胶囊,药物
盐酸尼卡地平注射液,药物
口服酪酸梭菌双歧杆菌二联活菌胶囊,药物
腹腔肺吸虫病,疾病
富马酸酮替芬口服溶液,药物
手部神经损伤,疾病
硫酸头孢噻利,成份
颌骨骨折,疾病
丁公藤风湿药酒,药物
脑苷肌肽注射液,药物
脱氧核苷酸钠片,药物
缺血性视神经病变,疾病
木香顺气颗粒,药物
甲硫氧嘧啶片,药物
清热解毒注射液,药物
脂肪泻,疾病,症状体征
筋膜疼痛,症状体征
心悸,症状体征
清热解毒颗粒,药物
盐酸伐昔洛韦胶囊,药物
抗菌消炎片,药物
盐酸芬氟拉明片,药物
帕珠沙星,药物
嗜酸性筋膜炎,疾病
喉狭窄,疾病,症状体征
盐酸小檗碱,成份,药物
脾气虚,症状体征
曲尼司特胶囊,药物
维生素K缺乏,病因,症状体征
复方苯甲酸酊,药物
锁骨下动脉-腋动脉瘤,疾病
颧骨骨折,疾病
中西医结合科,科室
止痛水,药物
马来酸咪达唑仑,药物
肾上腺皮质功能减退性心脏病,疾病
脉率增快,症状体征
耻区肿块,症状体征
葡萄糖酸钙注射液,药物
颅内生殖细胞瘤,疾病
注射用降纤酶,药物
二甲双胍,药物
乳房缺少症,疾病
三角头畸形,症状体征
羊藿三七片,药物
巩膜葡萄肿,疾病
制霉菌素阴道泡腾片,药物
多发性骨髓瘤病肾病,疾病
克痹骨泰片,药物
颠倒散,治疗
盐酸伐昔洛韦,成份,药物
低分子右旋糖酐氨基酸注射液,药物
亚临床甲状腺功能减退症,疾病
皮肤黑斑,症状体征
小儿阵发性心动过速,疾病
磺胺二甲嘧啶,成份,药物
盐酸酚苄明注射液,药物
淋巴瘤样肉芽肿,疾病
关节克痹丸,药物
肢体障碍,症状体征
羧甲淀粉钠溶液,药物
复视,症状体征
三磷酸腺苷二钠片,药物
滋养细胞肿瘤,疾病
葡萄糖磷酸异构酶缺乏症,疾病
胃窦狭窄,症状体征
摩擦黑变病,疾病
盐酸洛美沙星软膏,药物
鸦胆子油口服乳液,药物
弹响肩胛,疾病
小肠实热,疾病
皮肤胎痣,症状体征
清心明目上清丸,药物
六味地黄胶囊,药物
壮热,疾病
髓性多汗症,疾病
眼眶真菌病,疾病
肛肠疾病,疾病
番泻叶,药物,治疗
地丁三味汤散,药物
吸气时胸口痛,症状体征
牙齿发黄,症状体征
牙痛,疾病,症状体征
顺铂,药物,治疗
胎儿酒精影响,症状体征
双氢可待因,药物
性功能障碍,疾病
盐酸贝那普利,成份
脐部有一半球形肿块,症状体征
天麻素,药物
骨端增大,症状体征
两手颤抖,症状体征
硝酸益康唑乳膏,药物
硝苯地平,药物
金嗓利咽胶囊,药物
复方木鸡颗粒,药物
高峰胃酸分泌量,诊疗,检查
双氢青蒿素哌喹片,药物
耳闷,症状体征
脑软化,症状体征
积液腺苷脱氢酶,检查
肾上腺转移,症状体征
睾丸淋巴瘤,疾病
安神镇惊二十味丸,药物
盐酸丙哌维林片,药物
曲克芦丁颗粒,药物
血清甲胎蛋白升高,症状体征
阿魏酸哌嗪,药物
甘参胶囊,药物
正清风痛宁注射液,同义词
抗感胶囊,药物
席汉氏综合症,疾病
右心衰竭,症状体征
弯曲菌性肠炎,疾病
酚软膏,治疗
肾髓质囊性病,疾病
盐酸可乐定滴眼液,药物
盐酸溴己新注射液,药物
复方氨基酸颗粒(9AA),药物
细辛脑胶囊,药物
痱子粉,药物,治疗
肘关节强直,疾病
小儿先天性肾病综合征,疾病
脂降宁片,药物
复方氨酚苯海拉明片,药物
克痤隐酮乳膏,药物
宁神丸,药物
小儿亚硝酸盐中毒,疾病
乳腺肿瘤,疾病,症状体征
感冒丸,药物
二巯丁二酸,药物
复方铝酸铋,药物
血浆黏度,实验室检查,检查
风湿痛药酒,药物
老年人肠易激综合征,疾病
狗皮膏(改进型),药物
止嗽立效丸,药物
甲磺酸加替沙星氯化钠注射液,药物
盐酸氯丙嗪片,药物
芪参通络胶囊,药物
偏执型人格障碍,疾病
溃疡分枝杆菌感染,疾病
牙齿颜色异常,症状体征
注射用重组人粒细胞集落刺激因子,药物
老年人缺铁性贫血,疾病
牙周牙髓联合病变,疾病
小儿甲状旁腺功能减退症,疾病
养血饮口服液,药物
球形红细胞,实验室检查,检查
复方硫酸新霉素滴眼液,药物
一枝蒿伤湿祛痛膏,药物
外伤性食管穿孔,疾病
手掌深部间隙感染,疾病
氮芥,治疗
气管及食管异物,疾病
浅层点状角膜炎,疾病
膀胱尿道异物,疾病
颈后及肩部皮肤发硬,症状体征
四肢瘫痪,症状体征
肝必复软胶囊,药物
尿激酶,药物,治疗
益智康脑丸,药物
手掌硬性水肿,症状体征
利贝特,药物
尪痹颗粒,药物
盐酸米托蒽醌,成份,药物
桥脑梗塞,症状体征
咽旁脓肿,疾病
新生儿震颤,症状体征
前列回春片,药物
咽部异物感,症状体征
棘阿米巴性巩膜炎,疾病
钩端螺旋体乳胶凝集试验,诊疗,检查
脑干胶质瘤,疾病
拇指征,症状体征
苯丙酸诺龙,药物
脑痉挛,疾病,症状体征
阳和解凝膏,药物
亚硝酸钠注射液,药物
参芪首乌补汁,药物
高血脂,症状体征
汞毒性震颤,症状体征
注射用甲硝唑,药物
丘疹性血管增生,疾病
眼眶横纹肌肉瘤,疾病,英文名称
老年人前列腺癌,疾病
地奈德,成份
双氯芬酸钠注射液,药物
医源性胆管损伤,疾病
异染性脑白质营养不良,疾病
反射性晕厥,疾病,症状体征
小儿脊髓损伤,疾病
水杨酸二乙胺,成份,药物
心气虚,疾病
夜惊,疾病
氨苄西林钠,成份,药物
鼻甲肿胀,症状体征
眼底出血,疾病,症状体征
吞气症,疾病
伏格列波糖分散片,药物
恶性脑膜瘤,疾病
头孢地尼胶囊,药物
小儿阻塞性睡眠呼吸暂停,疾病
复方春砂颗粒,药物
心悸伴心率异常,症状体征
宫颈腺癌,疾病
奥硝唑,药物
肠郁,疾病
甘草次酸,成份
食管瘢痕性狭窄,疾病
磷酸川芎嗪胶囊,药物
脓疱病,疾病
斯蒂尔病,疾病
腺性唇炎,疾病
肝素,药物,治疗
咽部脊索瘤,疾病
筋骨宁搽剂,药物
碳酸钙泡腾颗粒,药物
阴道血吸虫病,疾病
三磷酸胞苷二钠注射液,药物
急性单纯疱疹病毒性脑炎,疾病
黄连双清丸,药物
肝胃不和,疾病
辐射性白内障,疾病
秃头,症状体征
牛黄蛇胆川贝散,药物
滑膜炎胶囊,药物
吗啡,药物
湿热蕴脾,疾病
劳累时腰部酸痛或胀痛,症状体征
输卵管炎,疾病
氢吗啡酮,药物
外眼源性眩晕,症状体征
广羚散,药物
膀胱憩室,疾病
冠状动脉窃血现象,症状体征
风热感冒颗粒,药物
舒马普坦,药物
颈肋畸形,疾病
膀胱癌,疾病
铝镁加混悬液,药物
乳果糖,成份,药物
复方盐酸利多卡因注射液,药物
寒冷刺激下皮损表面出现皱缩,症状体征
骨刺片,治疗
哈西奈德软膏,药物
注射用硫酸西索米星,药物
华法林钠片,药物
妇女痛经颗粒,药物
蛇伤散,药物
双氯芬酸钠米索前列醇,药物
芽生菌补体结合试验,诊疗
硫酸阿奇霉素,成份
氧氟沙星眼膏,药物
扑米酮片,药物
双黄连含片,药物
外阴呈幼稚型无阴毛,症状体征
臂痛,症状体征
益坤丸,药物
灾难反应,症状体征
盐酸丁咯地尔注射液,药物
入睡困难,症状体征
卡泊芬净,药物
小儿清肺止咳片,药物
鼻唇沟发红皲裂,症状体征
戒断反应,症状体征
已烯雌酚片,药物
注射用盐酸多沙普仑,药物
酒石酸双氢可待因片,药物
苦金片,药物
双眼向上凝视,症状体征
益母丸,药物
左羟丙哌嗪胶囊,药物
鼻甲萎缩,症状体征
速效止泻胶囊,药物
胃痛定,药物
妇科白凤口服液,药物
流痰,疾病
海墨止血片,药物
双唑泰栓,药物
老年人腔隙性脑梗死,疾病
三七胶囊,药物
喉咙痒,症状体征
科干综合征,疾病
月见草油,药物
荆花胃康胶丸,药物
舒眠,药物
小管间质性肾炎,症状体征
升华硫,药物
邻苯二醛,药物
氟尼缩松,药物
湿热痹胶囊,药物
左炔诺孕酮片,药物
毛囊脓疱病,疾病
儿脾醒颗粒,药物
熊胆开明片,药物
地奥司明片,药物
重复肾盂输尿管畸形,疾病
西尼罗河热,疾病
婴儿手足搐搦症,疾病
枸橼酸钾口服溶液,药物
导肠粒,药物
甲状腺功能减退,疾病
分娩,病因,疾病
血清碱性磷酸酶,检查
亚叶酸钙,药物
小儿消化道出血,疾病
急性心力衰竭,疾病
奥扎格雷钠,成份,药物
黑癣,疾病
皮肤出血斑,症状体征
口腔颌面部损伤,疾病
维生素B12注射液,药物
齐美定,药物
肛门会阴区潮湿不洁,症状体征
齿轮样强直,症状体征
醋酸氟氢可的松,药物
利培酮胶囊,药物
清胃和中丸,药物
风热感冒,疾病
复方皂矾胶囊,药物
心悦胶囊,药物
假菊形团结构,症状体征
维生素K1,预防,药物
听觉疲劳,症状体征
体外培育牛黄,成份,药物
五海瘿瘤丸,药物
骨髓-胰腺综合征,疾病
多形性日光疹,疾病
金振口服液,药物
下巴关节疼,症状体征
外阴乳头状瘤,疾病
结肠炎,疾病
当归片,药物
多疑,症状体征
金莲花润喉片,药物
宫颈癌,疾病
脑安颗粒,药物
八正胶囊,药物
参芪消渴颗粒,药物
抗感颗粒,药物
脑室炎,疾病
精液酸度,诊疗
抗菌消炎胶囊,药物
幽门管溃疡,症状体征
血清甲状腺素,实验室检查
复方克罗米通乳膏,药物
盐酸非那吡啶,成份,药物
氟氯西林钠阿莫西林胶囊,药物
手掌和足底角化伴多汗,症状体征
小儿脓窠疮,疾病
小儿骨硬化病,疾病
原卟啉钠,药物
思维奔逸,症状体征
注射用门冬氨酸洛美沙星,药物
木瓜片,药物
硫鸟嘌呤片,药物
老年人低钠血症,疾病
肘外侧夜间痛,症状体征
阿司匹林双嘧达莫缓释片,药物
皮下脂肪萎缩,同义词
心痛宁喷雾剂,药物
开塞露(含甘油),药物
盐酸拓扑替康,成份
水杨酸镁片,药物
苦参素片,药物
咖酚伪麻片,药物
养血安神片,药物
寻常性鱼鳞病,疾病
癃闭通胶囊,药物
复方消化酶,药物
注射用灵杆菌多糖,药物
短膜壳绦虫病,疾病
面下部头痛,症状体征
奥美沙坦酯片,药物
复方甘草麻黄碱片,药物
降糖胶囊,药物
老年人食管癌,疾病
腰痛片,药物
皮肤出现硬块,症状体征
司他夫定,药物
腰疼丸,药物
变性性近视的眼底损害,疾病
牙关紧闭,症状体征
双耳廓缺损,症状体征
尿半乳糖,诊疗,检查
连柏烧伤膏,药物
腰痛,疾病,症状体征
胃疡灵颗粒,药物
注射用利福霉素钠,药物
金樱首乌汁,药物
致密性骨发育障碍,疾病
双扑伪麻片,药物
维生素B2,药物
阴囊肿大,症状体征
胰腺功能不足,症状体征
暗色丝孢霉病,疾病
豨莶通栓胶囊,药物
虹膜囊肿,疾病
鼻恶性肉芽肿及淋巴瘤,疾病
性施虐癖,症状体征
西兰司琼,药物
老年女性膀胱颈梗阻,疾病
慢性肾性贫血,疾病
颅骨结核,疾病
卡托普利片,药物
回春如意胶囊,药物
三维鱼肝油乳,药物
腮腺混合瘤,疾病
硝苯地平片,药物
地诺前列素,药物
原发性心脏淋巴瘤,疾病
皮肤利什曼病,疾病
痔炎消颗粒,药物
正柴胡饮冲剂,药物
冠脉宁胶囊,药物
小儿腹泻病,疾病
通脉降糖胶囊,药物
宝灵肝胆护理丸,药物
炔雌醚,成份,药物
不断眨眼,症状体征
咽炎、舌炎、龈炎,症状
吸收性明胶海绵,药物,治疗
牡蛎碳酸钙咀嚼片,药物
瘀斑性环,症状体征
细网状到斑片状的色素沉着,症状体征
皮肤松垂,疾病
拨云退翳丸,药物
心肌梗死后心包炎,疾病
落枕,同义词
色甘酸钠,成份,药物
肛乳头炎,疾病
寻常疣,疾病
女性不孕,症状体征
葡萄糖酸亚铁糖浆,药物
复方硫磺乳膏,药物
非结核分枝杆菌性角膜炎,疾病
乙型肝炎病毒性关节炎,疾病
输卵管积水,疾病
马杜拉放线菌,病因
尾骶部疼痛,症状体征
原发性单克隆免疫球蛋白病,疾病
白灵片,药物
过敏性结膜炎,疾病
羊痘,疾病
肠穿孔,疾病,症状体征
寒湿泄泻,疾病
头孢氨苄片,药物
盐酸莫雷西嗪片,药物
依地酸二钠,成份,药物
胎动过频,症状体征
金葡液,药物
甲内型甲真菌病,疾病
抗胰蛋白酶缺乏症,疾病
下颌下间隙感染,疾病,英文名称
胃食管反流病,疾病
替莫唑胺,药物
二十五味松石丸,药物
小儿病毒感染性口炎,疾病
御制平安丸,药物
伤湿丸,药物
麻疹疫苗,药物
踝关节骨折,疾病
皮肤瘙痒症,疾病
宝儿康散,药物
桃花散,药物
外阴疣状癌,疾病
脂肪肉瘤,疾病
儿感清口服液,药物
痒点,疾病
周围性软骨肉瘤,疾病
顺苯磺酸阿曲库铵,成份
输尿管肿瘤,疾病
顽固性失眠,症状体征
颊间隙感染,疾病
得生胶囊,药物
蛇胆川贝含片,药物
旋毛虫病,疾病
荨麻疹丸,药物
杆菌肽,药物
盐酸莫索尼定片,药物
注射用盐酸索他洛尔,药物
婴儿过胖,症状体征
管性呼吸音,症状体征
眼睑下垂,症状体征
急性泪囊炎,疾病
美洛西林钠,成份,药物
一过性意识蒙眬,症状体征
胃空肠输入袢综合征,疾病
注射用法莫替丁,药物
网眼样痴呆,症状体征
补脑安神胶囊,药物
曲米帕明,药物
头大畸形,症状体征
气滞血瘀,疾病,症状体征
梅毒性葡萄膜炎,疾病
苯磺酸氨氯地平片,药物
心脑联通胶囊,药物
清喉咽合剂,药物
外阴黑色棘皮症,疾病
黄芩胶囊,药物
如意金黄散,药物,治疗
乳酸加替沙星氯化钠注射液,药物
溃疡龛影,症状体征
带血性分泌物,症状体征
恶性肿瘤,疾病
下腹剧痛并渐向腹中线扩散,症状体征
二十二烷醇,药物
乌拉地尔,药物
灯盏生脉胶囊,药物
腹腔种植,症状体征
